ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,diwali,diwali_lower,diwali_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-07-15,1052.0762099135304,947.7119516753664,1122.7447887171968,1052.0762099135304,1052.0762099135304,-16.245183568158975,-16.245183568158975,-16.245183568158975,0.0,0.0,0.0,0.0,0.0,0.0,-2.796451564813025,-2.796451564813025,-2.796451564813025,-13.448732003345949,-13.448732003345949,-13.448732003345949,0.0,0.0,0.0,1035.8310263453714
2014-07-16,1052.855608620609,945.4686034018065,1121.0840936405355,1052.855608620609,1052.855608620609,-15.176667816530516,-15.176667816530516,-15.176667816530516,0.0,0.0,0.0,0.0,0.0,0.0,-2.3999232240729946,-2.3999232240729946,-2.3999232240729946,-12.77674459245752,-12.77674459245752,-12.77674459245752,0.0,0.0,0.0,1037.6789408040786
2014-07-17,1053.6350073276878,955.7518415295496,1127.849378260572,1053.6350073276878,1053.6350073276878,-13.483626471794901,-13.483626471794901,-13.483626471794901,0.0,0.0,0.0,0.0,0.0,0.0,-1.443788427347953,-1.443788427347953,-1.443788427347953,-12.039838044446947,-12.039838044446947,-12.039838044446947,0.0,0.0,0.0,1040.151380855893
2014-07-18,1054.4144060347674,960.1737602426577,1125.9254519835465,1054.4144060347674,1054.4144060347674,-14.478608592684727,-14.478608592684727,-14.478608592684727,0.0,0.0,0.0,0.0,0.0,0.0,-3.227773732797245,-3.227773732797245,-3.227773732797245,-11.250834859887483,-11.250834859887483,-11.250834859887483,0.0,0.0,0.0,1039.9357974420827
2014-07-21,1056.752602156004,956.2786516880765,1128.869160025335,1056.752602156004,1056.752602156004,-11.01763187537582,-11.01763187537582,-11.01763187537582,0.0,0.0,0.0,0.0,0.0,0.0,-2.311750489647048,-2.311750489647048,-2.311750489647048,-8.705881385728771,-8.705881385728771,-8.705881385728771,0.0,0.0,0.0,1045.7349702806282
2014-07-22,1057.5320008630833,965.9428097963964,1137.4107200445992,1057.5320008630833,1057.5320008630833,-10.639135593959564,-10.639135593959564,-10.639135593959564,0.0,0.0,0.0,0.0,0.0,0.0,-2.796451564816425,-2.796451564816425,-2.796451564816425,-7.842684029143139,-7.842684029143139,-7.842684029143139,0.0,0.0,0.0,1046.8928652691238
2014-07-23,1058.3113995701624,962.975526891373,1136.9394578107062,1058.3113995701624,1058.3113995701624,-9.392719511133583,-9.392719511133583,-9.392719511133583,0.0,0.0,0.0,0.0,0.0,0.0,-2.399923224076671,-2.399923224076671,-2.399923224076671,-6.992796287056913,-6.992796287056913,-6.992796287056913,0.0,0.0,0.0,1048.9186800590287
2014-07-24,1059.0907982772412,967.2697336136121,1140.045246708762,1059.0907982772412,1059.0907982772412,-7.61088911197031,-7.61088911197031,-7.61088911197031,0.0,0.0,0.0,0.0,0.0,0.0,-1.4437884273485724,-1.4437884273485724,-1.4437884273485724,-6.1671006846217375,-6.1671006846217375,-6.1671006846217375,0.0,0.0,0.0,1051.479909165271
2014-07-25,1059.87019698432,960.2403138595776,1139.7821028259764,1059.87019698432,1059.87019698432,-8.60281387885651,-8.60281387885651,-8.60281387885651,0.0,0.0,0.0,0.0,0.0,0.0,-3.2277737327979428,-3.2277737327979428,-3.2277737327979428,-5.375040146058568,-5.375040146058568,-5.375040146058568,0.0,0.0,0.0,1051.2673831054635
2014-07-28,1062.2083931055572,972.1342873702425,1152.3245633021395,1062.2083931055572,1062.2083931055572,-5.580911953807186,-5.580911953807186,-5.580911953807186,0.0,0.0,0.0,0.0,0.0,0.0,-2.3117504896495844,-2.3117504896495844,-2.3117504896495844,-3.269161464157602,-3.269161464157602,-3.269161464157602,0.0,0.0,0.0,1056.62748115175
2014-07-30,1063.7671905197155,967.5543766931061,1147.119161460772,1063.7671905197155,1063.7671905197155,-4.525131015288654,-4.525131015288654,-4.525131015288654,0.0,0.0,0.0,0.0,0.0,0.0,-2.3999232240766086,-2.3999232240766086,-2.3999232240766086,-2.1252077912120453,-2.1252077912120453,-2.1252077912120453,0.0,0.0,0.0,1059.2420595044268
2014-07-31,1064.5465892267941,965.4634628773211,1148.8433690012732,1064.5465892267941,1064.5465892267941,-3.074961637173204,-3.074961637173204,-3.074961637173204,0.0,0.0,0.0,0.0,0.0,0.0,-1.443788427351029,-1.443788427351029,-1.443788427351029,-1.6311732098221754,-1.6311732098221754,-1.6311732098221754,0.0,0.0,0.0,1061.471627589621
2014-08-01,1065.3259879338734,981.8025737232041,1145.6528643704496,1065.3259879338734,1065.3259879338734,-4.412384345163571,-4.412384345163571,-4.412384345163571,0.0,0.0,0.0,0.0,0.0,0.0,-3.2277737327986404,-3.2277737327986404,-3.2277737327986404,-1.1846106123649307,-1.1846106123649307,-1.1846106123649307,0.0,0.0,0.0,1060.9136035887097
2014-08-04,1067.6641840551106,979.5404532995252,1151.849130629099,1067.6641840551106,1067.6641840551106,-2.3794993932002075,-2.3794993932002075,-2.3794993932002075,0.0,0.0,0.0,0.0,0.0,0.0,-2.3117504896474568,-2.3117504896474568,-2.3117504896474568,-0.06774890355275028,-0.06774890355275028,-0.06774890355275028,0.0,0.0,0.0,1065.2846846619104
2014-08-05,1068.4435827621892,982.2791958854596,1152.9357026527155,1068.4435827621892,1068.4435827621892,-2.5392826256349297,-2.5392826256349297,-2.5392826256349297,0.0,0.0,0.0,0.0,0.0,0.0,-2.7964515648147144,-2.7964515648147144,-2.7964515648147144,0.25716893917978406,0.25716893917978406,0.25716893917978406,0.0,0.0,0.0,1065.9043001365542
2014-08-06,1069.222981469269,977.757589328358,1156.8392955990744,1069.222981469269,1069.222981469269,-1.8259414516570156,-1.8259414516570156,-1.8259414516570156,0.0,0.0,0.0,0.0,0.0,0.0,-2.399923224076547,-2.399923224076547,-2.399923224076547,0.5739817724195312,0.5739817724195312,0.5739817724195312,0.0,0.0,0.0,1067.397040017612
2014-08-07,1070.0023801763477,985.0104185659983,1156.600914510546,1070.0023801763477,1070.0023801763477,-0.5511316136484796,-0.5511316136484796,-0.5511316136484796,0.0,0.0,0.0,0.0,0.0,0.0,-1.4437884273516481,-1.4437884273516481,-1.4437884273516481,0.8926568137031687,0.8926568137031687,0.8926568137031687,0.0,0.0,0.0,1069.4512485626992
2014-08-08,1070.7817788834263,980.861399669627,1155.111945018105,1070.7817788834263,1070.7817788834263,-2.0046558482555055,-2.0046558482555055,-2.0046558482555055,0.0,0.0,0.0,0.0,0.0,0.0,-3.227773732798181,-3.227773732798181,-3.227773732798181,1.2231178845426753,1.2231178845426753,1.2231178845426753,0.0,0.0,0.0,1068.777123035171
2014-08-11,1073.119975004664,989.420126205339,1157.4950083851563,1073.119975004664,1073.119975004664,0.06538628189641829,0.06538628189641829,0.06538628189641829,0.0,0.0,0.0,0.0,0.0,0.0,-2.311750489654731,-2.311750489654731,-2.311750489654731,2.3771367715511493,2.3771367715511493,2.3771367715511493,0.0,0.0,0.0,1073.1853612865605
2014-08-12,1073.8993737117428,984.4780909702035,1158.7493614390899,1073.8993737117428,1073.8993737117428,0.04572984004159474,0.04572984004159474,0.04572984004159474,0.0,0.0,0.0,0.0,0.0,0.0,-2.796451564818115,-2.796451564818115,-2.796451564818115,2.84218140485971,2.84218140485971,2.84218140485971,0.0,0.0,0.0,1073.9451035517843
2014-08-13,1074.6787724188218,986.8941027157088,1160.8227373999364,1074.6787724188218,1074.6787724188218,0.957448850417709,0.957448850417709,0.957448850417709,0.0,0.0,0.0,0.0,0.0,0.0,-2.3999232240756445,-2.3999232240756445,-2.3999232240756445,3.357372074493354,3.357372074493354,3.357372074493354,0.0,0.0,0.0,1075.6362212692395
2014-08-14,1075.4581711259011,998.68591659909,1164.028966208312,1075.4581711259011,1075.4581711259011,2.4826065478918773,2.4826065478918773,2.4826065478918773,0.0,0.0,0.0,0.0,0.0,0.0,-1.4437884273484916,-1.4437884273484916,-1.4437884273484916,3.9263949752403686,3.9263949752403686,3.9263949752403686,0.0,0.0,0.0,1077.940777673793
2014-08-18,1078.5757659542169,996.0603065471759,1167.8175525080114,1078.5757659542169,1078.5757659542169,4.441538107865133,4.441538107865133,4.441538107865133,0.0,0.0,0.0,0.0,0.0,0.0,-2.3117504896526047,-2.3117504896526047,-2.3117504896526047,6.753288597517738,6.753288597517738,6.753288597517738,0.0,0.0,0.0,1083.017304062082
2014-08-19,1079.3551646612957,994.5912729275012,1174.0925038787886,1079.3551646612957,1079.3551646612957,4.78884723606751,4.78884723606751,4.78884723606751,0.0,0.0,0.0,0.0,0.0,0.0,-2.7964515648130037,-2.7964515648130037,-2.7964515648130037,7.585298800880514,7.585298800880514,7.585298800880514,0.0,0.0,0.0,1084.1440118973633
2014-08-20,1080.1345633683748,994.5694001631668,1174.5528209399338,1080.1345633683748,1080.1345633683748,6.056672296058411,6.056672296058411,6.056672296058411,0.0,0.0,0.0,0.0,0.0,0.0,-2.3999232240782913,-2.3999232240782913,-2.3999232240782913,8.456595520136702,8.456595520136702,8.456595520136702,0.0,0.0,0.0,1086.1912356644332
2014-08-21,1080.913962075454,1001.1094070796195,1179.790294356289,1080.913962075454,1080.913962075454,7.915425595042244,7.915425595042244,7.915425595042244,0.0,0.0,0.0,0.0,0.0,0.0,-1.4437884273509483,-1.4437884273509483,-1.4437884273509483,9.359214022393193,9.359214022393193,9.359214022393193,0.0,0.0,0.0,1088.8293876704963
2014-08-22,1081.6933607825333,1003.4316256480347,1178.6701845864688,1081.6933607825333,1081.6933607825333,7.056278240573453,7.056278240573453,7.056278240573453,0.0,0.0,0.0,0.0,0.0,0.0,-3.2277737327935556,-3.2277737327935556,-3.2277737327935556,10.284051973367008,10.284051973367008,10.284051973367008,0.0,0.0,0.0,1088.7496390231067
2014-08-25,1084.0315569037703,1003.4623472200591,1181.4439634849932,1084.0315569037703,1084.0315569037703,10.777468182600204,10.777468182600204,10.777468182600204,0.0,0.0,0.0,0.0,0.0,0.0,-2.3117504896457417,-2.3117504896457417,-2.3117504896457417,13.089218672245947,13.089218672245947,13.089218672245947,0.0,0.0,0.0,1094.8090250863704
2014-08-26,1084.810955610849,1003.6223310624746,1185.406684617484,1084.810955610849,1084.810955610849,11.201919492474458,11.201919492474458,11.201919492474458,0.0,0.0,0.0,0.0,0.0,0.0,-2.79645156482133,-2.79645156482133,-2.79645156482133,13.998371057295786,13.998371057295786,13.998371057295786,0.0,0.0,0.0,1096.0128751033235
2014-08-27,1085.5903543179274,1009.2357961504712,1185.285739124721,1085.5903543179274,1085.5903543179274,12.47666360781882,12.47666360781882,12.47666360781882,0.0,0.0,0.0,0.0,0.0,0.0,-2.39992322407552,-2.39992322407552,-2.39992322407552,14.876586831894338,14.876586831894338,14.876586831894338,0.0,0.0,0.0,1098.0670179257463
2014-08-28,1085.8503507825562,1013.8334148561506,1185.101746483862,1085.8503507825562,1085.8503507825562,14.269936262693426,14.269936262693426,14.269936262693426,0.0,0.0,0.0,0.0,0.0,0.0,-1.4437884273534054,-1.4437884273534054,-1.4437884273534054,15.713724690046831,15.713724690046831,15.713724690046831,0.0,0.0,0.0,1100.1202870452496
2014-09-01,1086.8903366410716,1019.1091334677438,1194.7923593884764,1086.8903366410716,1086.8903366410716,16.169921947422996,16.169921947422996,16.169921947422996,0.0,0.0,0.0,0.0,0.0,0.0,-2.311750489653016,-2.311750489653016,-2.311750489653016,18.48167243707601,18.48167243707601,18.48167243707601,0.0,0.0,0.0,1103.0602585884947
2014-09-02,1087.1503331057004,1013.0451872054863,1193.6042383624076,1087.1503331057004,1087.1503331057004,16.20064117787321,16.20064117787321,16.20064117787321,0.0,0.0,0.0,0.0,0.0,0.0,-2.796451564811293,-2.796451564811293,-2.796451564811293,18.9970927426845,18.9970927426845,18.9970927426845,0.0,0.0,0.0,1103.3509742835736
2014-09-03,1087.410329570329,1020.6069908954996,1192.8288915754583,1087.410329570329,1087.410329570329,17.034593766289422,17.034593766289422,17.034593766289422,0.0,0.0,0.0,0.0,0.0,0.0,-2.3999232240754576,-2.3999232240754576,-2.3999232240754576,19.43451699036488,19.43451699036488,19.43451699036488,0.0,0.0,0.0,1104.4449233366183
2014-09-04,1087.6703260349577,1017.6967526816438,1192.6573915230379,1087.6703260349577,1087.6703260349577,18.34927170782829,18.34927170782829,18.34927170782829,0.0,0.0,0.0,0.0,0.0,0.0,-1.443788427348411,-1.443788427348411,-1.443788427348411,19.793060135176702,19.793060135176702,19.793060135176702,0.0,0.0,0.0,1106.0195977427861
2014-09-05,1087.9303224995865,1021.8938008403607,1191.4100695614168,1087.9303224995865,1087.9303224995865,16.8456644352906,16.8456644352906,16.8456644352906,0.0,0.0,0.0,0.0,0.0,0.0,-3.227773732804677,-3.227773732804677,-3.227773732804677,20.07343816809528,20.07343816809528,20.07343816809528,0.0,0.0,0.0,1104.7759869348772
2014-09-08,1088.710311893473,1012.9893324531436,1189.5729806820925,1088.710311893473,1088.710311893473,18.16324427127432,18.16324427127432,18.16324427127432,0.0,0.0,0.0,0.0,0.0,0.0,-2.3117504896602883,-2.3117504896602883,-2.3117504896602883,20.474994760934607,20.474994760934607,20.474994760934607,0.0,0.0,0.0,1106.8735561647475
2014-09-09,1088.9703083581019,1013.1126362744066,1199.3540073210577,1088.9703083581019,1088.9703083581019,17.682120638243585,17.682120638243585,17.682120638243585,0.0,0.0,0.0,0.0,0.0,0.0,-2.7964515648196193,-2.7964515648196193,-2.7964515648196193,20.4785722030632,20.4785722030632,20.4785722030632,0.0,0.0,0.0,1106.6524289963454
2014-09-10,1089.2303048227307,1023.0171369001413,1195.4884202903222,1089.2303048227307,1089.2303048227307,18.02779050977911,18.02779050977911,18.02779050977911,0.0,0.0,0.0,0.0,0.0,0.0,-2.3999232240745565,-2.3999232240745565,-2.3999232240745565,20.427713733853665,20.427713733853665,20.427713733853665,0.0,0.0,0.0,1107.2580953325098
2014-09-11,1089.4903012873592,1024.5576702904862,1200.4549967309601,1089.4903012873592,1089.4903012873592,18.886134239168694,18.886134239168694,18.886134239168694,0.0,0.0,0.0,0.0,0.0,0.0,-1.4437884273527055,-1.4437884273527055,-1.4437884273527055,20.329922666521398,20.329922666521398,20.329922666521398,0.0,0.0,0.0,1108.376435526528
2014-09-12,1089.7502977519882,1014.8594443101847,1192.2389670307293,1089.7502977519882,1089.7502977519882,16.96530891582218,16.96530891582218,16.96530891582218,0.0,0.0,0.0,0.0,0.0,0.0,-3.227773732799354,-3.227773732799354,-3.227773732799354,20.193082648621537,20.193082648621537,20.193082648621537,0.0,0.0,0.0,1106.7156066678103
2014-09-15,1090.5302871458746,1015.7719919455022,1191.2856212262134,1090.5302871458746,1090.5302871458746,17.315760463044505,17.315760463044505,17.315760463044505,0.0,0.0,0.0,0.0,0.0,0.0,-2.311750489644026,-2.311750489644026,-2.311750489644026,19.62751095268853,19.62751095268853,19.62751095268853,0.0,0.0,0.0,1107.846047608919
2014-09-16,1090.7902836105034,1020.8370337668163,1201.8318339042703,1090.7902836105034,1090.7902836105034,16.61570249485268,16.61570249485268,16.61570249485268,0.0,0.0,0.0,0.0,0.0,0.0,-2.7964515648163006,-2.7964515648163006,-2.7964515648163006,19.412154059668982,19.412154059668982,19.412154059668982,0.0,0.0,0.0,1107.405986105356
2014-09-17,1091.0502800751322,1019.1934405710455,1194.7627544220472,1091.0502800751322,1091.0502800751322,16.794331174198206,16.794331174198206,16.794331174198206,0.0,0.0,0.0,0.0,0.0,0.0,-2.399923224071785,-2.399923224071785,-2.399923224071785,19.19425439826999,19.19425439826999,19.19425439826999,0.0,0.0,0.0,1107.8446112493305
2014-09-18,1091.3102765397607,1019.9640820180224,1201.0892671881948,1091.3102765397607,1091.3102765397607,17.535226234830695,17.535226234830695,17.535226234830695,0.0,0.0,0.0,0.0,0.0,0.0,-1.4437884273533246,-1.4437884273533246,-1.4437884273533246,18.97901466218402,18.97901466218402,18.97901466218402,0.0,0.0,0.0,1108.8455027745913
2014-09-19,1091.5702730043897,1022.9461032867108,1189.4470643382692,1091.5702730043897,1091.5702730043897,15.54278364285686,15.54278364285686,15.54278364285686,0.0,0.0,0.0,0.0,0.0,0.0,-3.2277737327940317,-3.2277737327940317,-3.2277737327940317,18.770557375650892,18.770557375650892,18.770557375650892,0.0,0.0,0.0,1107.1130566472466
2014-09-22,1092.350262398276,1018.2140928542357,1194.866826655175,1092.350262398276,1092.350262398276,15.897530254032352,15.897530254032352,15.897530254032352,0.0,0.0,0.0,0.0,0.0,0.0,-2.3117504896465624,-2.3117504896465624,-2.3117504896465624,18.209280743678914,18.209280743678914,18.209280743678914,0.0,0.0,0.0,1108.2477926523084
2014-09-23,1092.610258862905,1022.3631304674766,1188.033017405894,1092.610258862905,1092.610258862905,15.248813781245442,15.248813781245442,15.248813781245442,0.0,0.0,0.0,0.0,0.0,0.0,-2.7964515648129824,-2.7964515648129824,-2.7964515648129824,18.045265346058425,18.045265346058425,18.045265346058425,0.0,0.0,0.0,1107.8590726441505
2014-09-24,1092.8702553275336,1018.2480823317252,1199.4885927581663,1092.8702553275336,1092.8702553275336,15.490800241897258,15.490800241897258,15.490800241897258,0.0,0.0,0.0,0.0,0.0,0.0,-2.399923224074432,-2.399923224074432,-2.399923224074432,17.89072346597169,17.89072346597169,17.89072346597169,0.0,0.0,0.0,1108.3610555694308
2014-09-25,1093.1302517921624,1019.0597509763604,1198.3498069158934,1093.1302517921624,1093.1302517921624,16.29906136936181,16.29906136936181,16.29906136936181,0.0,0.0,0.0,0.0,0.0,0.0,-1.4437884273557813,-1.4437884273557813,-1.4437884273557813,17.742849796717593,17.742849796717593,17.742849796717593,0.0,0.0,0.0,1109.4293131615243
2014-09-26,1093.390248256791,1021.9242849679214,1196.6907388471502,1093.390248256791,1093.390248256791,14.370211830723065,14.370211830723065,14.370211830723065,0.0,0.0,0.0,0.0,0.0,0.0,-3.227773732805612,-3.227773732805612,-3.227773732805612,17.597985563528674,17.597985563528674,17.597985563528674,0.0,0.0,0.0,1107.760460087514
2014-09-29,1094.1702376506776,1016.9620280399802,1202.4359898544842,1094.1702376506776,1094.1702376506776,14.82414795188214,14.82414795188214,14.82414795188214,0.0,0.0,0.0,0.0,0.0,0.0,-2.3117504896444365,-2.3117504896444365,-2.3117504896444365,17.135898441526574,17.135898441526574,17.135898441526574,0.0,0.0,0.0,1108.9943856025598
2014-09-30,1094.4302341153066,1018.8428542934462,1198.4081812128093,1094.4302341153066,1094.4302341153066,14.159529274467134,14.159529274467134,14.159529274467134,0.0,0.0,0.0,0.0,0.0,0.0,-2.7964515648096646,-2.7964515648096646,-2.7964515648096646,16.955980839276798,16.955980839276798,16.955980839276798,0.0,0.0,0.0,1108.5897633897737
2014-10-01,1094.6902305799354,1019.6525438634941,1197.357533792232,1094.6902305799354,1094.6902305799354,14.354828634518332,14.354828634518332,14.354828634518332,0.0,0.0,0.0,0.0,0.0,0.0,-2.399923224073531,-2.399923224073531,-2.399923224073531,16.754751858591867,16.754751858591867,16.754751858591867,0.0,0.0,0.0,1109.0450592144537
2014-10-07,1096.2502093677078,1020.9596095698403,1193.6329815391443,1096.2502093677078,1096.2502093677078,12.097858887934464,12.097858887934464,12.097858887934464,0.0,0.0,0.0,0.0,0.0,0.0,-2.7964515648179913,-2.7964515648179913,-2.7964515648179913,14.894310452752455,14.894310452752455,14.894310452752455,0.0,0.0,0.0,1108.3480682556424
2014-10-08,1096.5102058323369,1024.9966207376308,1195.5208347413436,1096.5102058323369,1096.5102058323369,12.059721715137213,12.059721715137213,12.059721715137213,0.0,0.0,0.0,0.0,0.0,0.0,-2.3999232240734685,-2.3999232240734685,-2.3999232240734685,14.459644939210682,14.459644939210682,14.459644939210682,0.0,0.0,0.0,1108.569927547474
2014-10-09,1096.7702022969656,1025.4593490397642,1198.8542975368027,1096.7702022969656,1096.7702022969656,12.547530560303754,12.547530560303754,12.547530560303754,0.0,0.0,0.0,0.0,0.0,0.0,-1.4437884273494683,-1.4437884273494683,-1.4437884273494683,13.991318987653223,13.991318987653223,13.991318987653223,0.0,0.0,0.0,1109.3177328572694
2014-10-10,1097.0301987615942,1021.8868556434361,1193.8603064955587,1097.0301987615942,1097.0301987615942,10.264814036028385,10.264814036028385,10.264814036028385,0.0,0.0,0.0,0.0,0.0,0.0,-3.227773732800988,-3.227773732800988,-3.227773732800988,13.492587768829372,13.492587768829372,13.492587768829372,0.0,0.0,0.0,1107.2950127976226
2014-10-13,1097.8101881554808,1017.3253302260424,1196.5457453758788,1097.8101881554808,1097.8101881554808,9.549391770807613,9.549391770807613,9.549391770807613,0.0,0.0,0.0,0.0,0.0,0.0,-2.311750489644846,-2.311750489644846,-2.311750489644846,11.861142260452459,11.861142260452459,11.861142260452459,0.0,0.0,0.0,1107.3595799262885
2014-10-14,1098.0701846201096,1023.138965969993,1197.4183921469346,1098.0701846201096,1098.0701846201096,8.495391703950123,8.495391703950123,8.495391703950123,0.0,0.0,0.0,0.0,0.0,0.0,-2.7964515648146726,-2.7964515648146726,-2.7964515648146726,11.291843268764795,11.291843268764795,11.291843268764795,0.0,0.0,0.0,1106.5655763240597
2014-10-15,1098.3301810847383,1019.5883474120714,1195.1235937122856,1098.3301810847383,1098.3301810847383,8.320975351519653,8.320975351519653,8.320975351519653,0.0,0.0,0.0,0.0,0.0,0.0,-2.3999232240734063,-2.3999232240734063,-2.3999232240734063,10.72089857559306,10.72089857559306,10.72089857559306,0.0,0.0,0.0,1106.651156436258
2014-10-16,1098.5901775493671,1019.7481091377452,1194.4022153453063,1098.5901775493671,1098.5901775493671,8.711508236119412,8.711508236119412,8.711508236119412,0.0,0.0,0.0,0.0,0.0,0.0,-1.4437884273519255,-1.4437884273519255,-1.4437884273519255,10.155296663471336,10.155296663471336,10.155296663471336,0.0,0.0,0.0,1107.3016857854866
2014-10-17,1098.8501740139957,1020.0285815037976,1188.4599075114434,1098.8501740139957,1098.8501740139957,6.374149565159175,6.374149565159175,6.374149565159175,0.0,0.0,0.0,0.0,0.0,0.0,-3.227773732800527,-3.227773732800527,-3.227773732800527,9.6019232979597,9.6019232979597,9.6019232979597,0.0,0.0,0.0,1105.2243235791548
2014-10-20,1099.6301634078823,1019.1329178220712,1185.2334435978976,1099.6301634078823,1099.6301634078823,5.765835146102501,5.765835146102501,5.765835146102501,0.0,0.0,0.0,0.0,0.0,0.0,-2.31175048965212,-2.31175048965212,-2.31175048965212,8.077585635754621,8.077585635754621,8.077585635754621,0.0,0.0,0.0,1105.3959985539848
2014-10-21,1099.890159872511,1016.6961523842627,1194.0660819822378,1099.890159872511,1099.890159872511,4.835400689794161,4.835400689794161,4.835400689794161,0.0,0.0,0.0,0.0,0.0,0.0,-2.796451564818074,-2.796451564818074,-2.796451564818074,7.631852254612236,7.631852254612236,7.631852254612236,0.0,0.0,0.0,1104.7255605623052
2014-10-22,1100.1501563371398,1007.734144107081,1192.566607086225,1100.1501563371398,1100.1501563371398,4.823427520908622,4.823427520908622,4.823427520908622,0.0,0.0,0.0,0.0,0.0,0.0,-2.3999232240733437,-2.3999232240733437,-2.3999232240733437,7.223350744981965,7.223350744981965,7.223350744981965,0.0,0.0,0.0,1104.9735838580484
2014-10-27,1101.450138660284,1016.6733548456649,1192.907338413693,1101.450138660284,1101.450138660284,3.4415433943794898,3.4415433943794898,3.4415433943794898,0.0,0.0,0.0,0.0,0.0,0.0,-2.311750489659392,-2.311750489659392,-2.311750489659392,5.753293884038882,5.753293884038882,5.753293884038882,0.0,0.0,0.0,1104.8916820546635
2014-10-28,1101.7101351249125,1017.172047848202,1194.7484832423215,1101.7101351249125,1101.7101351249125,2.7605604485228095,2.7605604485228095,2.7605604485228095,0.0,0.0,0.0,0.0,0.0,0.0,-2.7964515648129624,-2.7964515648129624,-2.7964515648129624,5.557012013335772,5.557012013335772,5.557012013335772,0.0,0.0,0.0,1104.4706955734353
2014-10-29,1101.9701315895413,1014.691177855287,1190.2683114046456,1101.9701315895413,1101.9701315895413,2.981624129133407,2.981624129133407,2.981624129133407,0.0,0.0,0.0,0.0,0.0,0.0,-2.3999232240724417,-2.3999232240724417,-2.3999232240724417,5.381547353205849,5.381547353205849,5.381547353205849,0.0,0.0,0.0,1104.9517557186748
2014-10-30,1102.2301280541703,1021.9291614435166,1192.8228475817418,1102.2301280541703,1102.2301280541703,3.775842986595737,3.775842986595737,3.775842986595737,0.0,0.0,0.0,0.0,0.0,0.0,-1.4437884273493875,-1.4437884273493875,-1.4437884273493875,5.219631413945125,5.219631413945125,5.219631413945125,0.0,0.0,0.0,1106.005971040766
2014-10-31,1102.490124518799,1011.8303380620796,1195.0832425525257,1102.490124518799,1102.490124518799,1.8354381091696361,1.8354381091696361,1.8354381091696361,0.0,0.0,0.0,0.0,0.0,0.0,-3.2277737327959017,-3.2277737327959017,-3.2277737327959017,5.063211841965538,5.063211841965538,5.063211841965538,0.0,0.0,0.0,1104.3255626279686
2014-11-03,1103.2701139126855,1020.3909898650502,1194.33863892614,1103.2701139126855,1103.2701139126855,2.228092130958233,2.228092130958233,2.228092130958233,0.0,0.0,0.0,0.0,0.0,0.0,-2.3117504896525287,-2.3117504896525287,-2.3117504896525287,4.539842620610761,4.539842620610761,4.539842620610761,0.0,0.0,0.0,1105.4982060436437
2014-11-05,1103.7901068419428,1022.6416171195261,1185.9713763014659,1103.7901068419428,1103.7901068419428,1.6588539184634266,1.6588539184634266,1.6588539184634266,0.0,0.0,0.0,0.0,0.0,0.0,-2.399923224076958,-2.399923224076958,-2.399923224076958,4.058777142540384,4.058777142540384,4.058777142540384,0.0,0.0,0.0,1105.4489607604062
2014-11-07,1104.3100997712006,1010.0199083971664,1197.1471362679567,1104.3100997712006,1104.3100997712006,0.17250938777240168,0.17250938777240168,0.17250938777240168,0.0,0.0,0.0,0.0,0.0,0.0,-3.2277737327905793,-3.2277737327905793,-3.2277737327905793,3.400283120562981,3.400283120562981,3.400283120562981,0.0,0.0,0.0,1104.482609158973
2014-11-10,1105.090089165087,1024.764457837921,1192.2024412518585,1105.090089165087,1105.090089165087,-0.31872490704017575,-0.31872490704017575,-0.31872490704017575,0.0,0.0,0.0,0.0,0.0,0.0,-2.311750489650403,-2.311750489650403,-2.311750489650403,1.9930255826102272,1.9930255826102272,1.9930255826102272,0.0,0.0,0.0,1104.7713642580468
2014-11-11,1105.3500856297157,1014.7842290819297,1191.1678642904583,1105.3500856297157,1105.3500856297157,-1.3918170930164762,-1.3918170930164762,-1.3918170930164762,0.0,0.0,0.0,0.0,0.0,0.0,-2.7964515648130437,-2.7964515648130437,-2.7964515648130437,1.4046344717965678,1.4046344717965678,1.4046344717965678,0.0,0.0,0.0,1103.9582685366993
2014-11-12,1105.6100820943445,1012.0973582504316,1185.7983297966073,1105.6100820943445,1105.6100820943445,-1.6412036673182073,-1.6412036673182073,-1.6412036673182073,0.0,0.0,0.0,0.0,0.0,0.0,-2.399923224074187,-2.399923224074187,-2.399923224074187,0.7587195567559797,0.7587195567559797,0.7587195567559797,0.0,0.0,0.0,1103.9688784270263
2014-11-13,1105.870078558973,1013.5844294568575,1194.689698009776,1105.870078558973,1105.870078558973,-1.384415351537618,-1.384415351537618,-1.384415351537618,0.0,0.0,0.0,0.0,0.0,0.0,-1.4437884273468502,-1.4437884273468502,-1.4437884273468502,0.05937307580923238,0.05937307580923238,0.05937307580923238,0.0,0.0,0.0,1104.4856632074354
2014-11-14,1106.130075023602,1015.2692657141516,1189.7762197784014,1106.130075023602,1106.130075023602,-3.9152465068968287,-3.9152465068968287,-3.9152465068968287,0.0,0.0,0.0,0.0,0.0,0.0,-3.22777373279614,-3.22777373279614,-3.22777373279614,-0.6874727741006892,-0.6874727741006892,-0.6874727741006892,0.0,0.0,0.0,1102.2148285167052
